Enhetsnamn;Årskurs;Kön;Skolform;År;Månad;Total schemalagd tid;Närvarande;Total frånvaro;Giltig frånvaro;Ogiltig frånvaro;Ej registrerad
Kungsladugårdsskolan F-6;1;Pojke;Anpassad grundskola;2026;2;6120;4575;315;315;0;1230
Kungsladugårdsskolan F-6;1;Pojke;Grundskola;2026;2;125700;94490;15355;15305;50;15855
Kungsladugårdsskolan F-6;1;Flicka;Grundskola;2026;2;97965;75665;9200;9010;190;13100
Kungsladugårdsskolan F-6;1;Flicka;Anpassad grundskola;2026;2;3070;2250;180;180;0;640
Kungsladugårdsskolan F-6;1;Flicka;Grundskola;2026;3;133460;106855;9105;9095;10;17500
Kungsladugårdsskolan F-6;1;Flicka;Anpassad grundskola;2026;3;4160;3165;180;180;0;815
Kungsladugårdsskolan F-6;1;Pojke;Anpassad grundskola;2026;3;8335;6325;180;180;0;1830
Kungsladugårdsskolan F-6;1;Pojke;Grundskola;2026;3;171285;134420;15640;15450;190;21225
Kungsladugårdsskolan F-6;1;Pojke;Anpassad grundskola;2026;4;895;460;0;0;0;435
Kungsladugårdsskolan F-6;1;Flicka;Anpassad grundskola;2026;4;430;165;0;0;0;265
Kungsladugårdsskolan F-6;1;Pojke;Grundskola;2026;4;18870;13620;565;565;0;4685
Kungsladugårdsskolan F-6;1;Flicka;Grundskola;2026;4;14880;9860;1170;1170;0;3850
Kungsladugårdsskolan F-6;2;Pojke;Grundskola;2025;8;76020;69270;3075;3075;0;3675
Kungsladugårdsskolan F-6;2;Flicka;Anpassad grundskola;2025;8;5800;3455;670;670;0;1675
Kungsladugårdsskolan F-6;2;Flicka;Grundskola;2025;8;104825;90415;9165;9155;10;5245
Kungsladugårdsskolan F-6;2;Pojke;Anpassad grundskola;2025;8;21600;11345;2540;520;2020;7715
Kungsladugårdsskolan F-6;2;Pojke;Grundskola;2025;9;165910;144960;12610;12515;95;8340
Kungsladugårdsskolan F-6;2;Flicka;Anpassad grundskola;2025;9;14195;8665;2050;2050;0;3480
Kungsladugårdsskolan F-6;2;Pojke;Anpassad grundskola;2025;9;47180;34915;6270;1970;4300;5995
Kungsladugårdsskolan F-6;2;Flicka;Grundskola;2025;9;222150;188295;22535;17410;5125;11320
Kungsladugårdsskolan F-6;2;Flicka;Anpassad grundskola;2025;10;12950;8790;185;185;0;3975
Kungsladugårdsskolan F-6;2;Pojke;Anpassad grundskola;2025;10;43210;33300;6635;6635;0;3275
Kungsladugårdsskolan F-6;2;Flicka;Grundskola;2025;10;202480;162880;12555;8325;4230;27045
Kungsladugårdsskolan F-6;2;Pojke;Grundskola;2025;10;148230;117510;10535;10525;10;20185
Kungsladugårdsskolan F-6;2;Flicka;Grundskola;2025;11;224320;160870;15950;12210;3740;47500
Kungsladugårdsskolan F-6;2;Pojke;Anpassad grundskola;2025;11;47820;37650;1410;1410;0;8760
Kungsladugårdsskolan F-6;2;Flicka;Anpassad grundskola;2025;11;14275;9260;1180;1180;0;3835
Kungsladugårdsskolan F-6;2;Pojke;Grundskola;2025;11;164355;120850;9590;9310;280;33915
Kungsladugårdsskolan F-6;2;Pojke;Grundskola;2025;12;117660;78650;8710;8600;110;30300
Kungsladugårdsskolan F-6;2;Flicka;Anpassad grundskola;2025;12;10185;6220;1215;1215;0;2750
Kungsladugårdsskolan F-6;2;Pojke;Anpassad grundskola;2025;12;34125;25995;1220;1220;0;6910
Kungsladugårdsskolan F-6;2;Flicka;Grundskola;2025;12;159895;108110;8565;8535;30;43220
Kungsladugårdsskolan F-6;2;Flicka;Grundskola;2026;1;176200;130925;17045;16885;160;28230
Kungsladugårdsskolan F-6;2;Pojke;Anpassad grundskola;2026;1;38695;29600;2945;2945;0;6150
Kungsladugårdsskolan F-6;2;Pojke;Grundskola;2026;1;132545;96955;10140;9920;220;25450
Kungsladugårdsskolan F-6;2;Flicka;Anpassad grundskola;2026;1;11585;7315;590;590;0;3680
Kungsladugårdsskolan F-6;2;Flicka;Anpassad grundskola;2026;2;9530;5745;845;845;0;2940
Kungsladugårdsskolan F-6;2;Pojke;Grundskola;2026;2;110155;75850;11365;11275;90;22940
Kungsladugårdsskolan F-6;2;Pojke;Anpassad grundskola;2026;2;31890;24935;2285;2285;0;4670
Kungsladugårdsskolan F-6;2;Flicka;Grundskola;2026;2;146030;103685;15620;15535;85;26725
Kungsladugårdsskolan F-6;2;Pojke;Anpassad grundskola;2026;3;43220;33100;3410;3410;0;6710
Kungsladugårdsskolan F-6;2;Pojke;Grundskola;2026;3;151680;74605;9855;9795;60;67220
Kungsladugårdsskolan F-6;2;Flicka;Anpassad grundskola;2026;3;12810;7630;1265;1265;0;3915
Kungsladugårdsskolan F-6;2;Flicka;Grundskola;2026;3;201235;111235;11420;11410;10;78580
Kungsladugårdsskolan F-6;2;Flicka;Anpassad grundskola;2026;4;1350;540;75;75;0;735
Kungsladugårdsskolan F-6;2;Pojke;Anpassad grundskola;2026;4;4555;2745;170;170;0;1640
Kungsladugårdsskolan F-6;2;Flicka;Grundskola;2026;4;21095;2810;325;325;0;17960
Kungsladugårdsskolan F-6;2;Pojke;Grundskola;2026;4;15685;2350;635;635;0;12700
Kungsladugårdsskolan F-6;3;Flicka;Grundskola;2025;8;87510;68072;8518;8490;28;10920
Kungsladugårdsskolan F-6;3;Flicka;Anpassad grundskola;2025;8;4225;1745;360;360;0;2120
Kungsladugårdsskolan F-6;3;Pojke;Anpassad grundskola;2025;8;8910;4915;420;420;0;3575
Kungsladugårdsskolan F-6;3;Pojke;Grundskola;2025;8;92480;73623;6777;6745;32;12080
Kungsladugårdsskolan F-6;3;Flicka;Grundskola;2025;9;186645;163727;7438;7400;38;15480
Kungsladugårdsskolan F-6;3;Pojke;Grundskola;2025;9;197830;172916;8734;8315;419;16180
Kungsladugårdsskolan F-6;3;Flicka;Anpassad grundskola;2025;9;9050;6860;625;625;0;1565
Kungsladugårdsskolan F-6;3;Pojke;Anpassad grundskola;2025;9;19805;13790;1215;1215;0;4800
Kungsladugårdsskolan F-6;3;Flicka;Grundskola;2025;10;171330;139765;12960;12700;260;18605
Kungsladugårdsskolan F-6;3;Pojke;Grundskola;2025;10;181505;148935;12525;12470;55;20045
Kungsladugårdsskolan F-6;3;Flicka;Anpassad grundskola;2025;10;8315;6710;600;600;0;1005
Kungsladugårdsskolan F-6;3;Pojke;Anpassad grundskola;2025;10;17755;12710;1125;1125;0;3920
Kungsladugårdsskolan F-6;3;Flicka;Anpassad grundskola;2025;11;9205;5485;1130;1130;0;2590
Kungsladugårdsskolan F-6;3;Flicka;Grundskola;2025;11;194360;166340;10735;10495;240;17285
Kungsladugårdsskolan F-6;3;Pojke;Grundskola;2025;11;200895;167242;16003;15890;113;17650
Kungsladugårdsskolan F-6;3;Pojke;Anpassad grundskola;2025;11;19565;12010;975;975;0;6580
Kungsladugårdsskolan F-6;3;Pojke;Grundskola;2025;12;143415;122065;9035;9000;35;12315
Kungsladugårdsskolan F-6;3;Flicka;Anpassad grundskola;2025;12;6570;3115;1305;1305;0;2150
Kungsladugårdsskolan F-6;3;Flicka;Grundskola;2025;12;138825;120085;6695;5980;715;12045
Kungsladugårdsskolan F-6;3;Pojke;Anpassad grundskola;2025;12;14040;5415;1185;1185;0;7440
Kungsladugårdsskolan F-6;3;Flicka;Grundskola;2026;1;156955;122330;16300;16140;160;18325
Kungsladugårdsskolan F-6;3;Pojke;Anpassad grundskola;2026;1;15740;10120;1245;1245;0;4375
Kungsladugårdsskolan F-6;3;Flicka;Anpassad grundskola;2026;1;7440;4410;1475;1475;0;1555
Kungsladugårdsskolan F-6;3;Pojke;Grundskola;2026;1;157730;121920;17740;17395;345;18070
Kungsladugårdsskolan F-6;3;Flicka;Anpassad grundskola;2026;2;6120;4505;370;370;0;1245
Kungsladugårdsskolan F-6;3;Pojke;Grundskola;2026;2;131120;107880;10710;10570;140;12530
Kungsladugårdsskolan F-6;3;Pojke;Anpassad grundskola;2026;2;13205;9415;240;240;0;3550
Kungsladugårdsskolan F-6;3;Flicka;Grundskola;2026;2;130410;104995;12410;12135;275;13005
Kungsladugårdsskolan F-6;3;Flicka;Grundskola;2026;3;176995;147815;12855;12350;505;16325
Kungsladugårdsskolan F-6;3;Pojke;Anpassad grundskola;2026;3;18075;9765;1225;1225;0;7085
Kungsladugårdsskolan F-6;3;Pojke;Grundskola;2026;3;178165;151355;10735;9880;855;16075
Kungsladugårdsskolan F-6;3;Flicka;Anpassad grundskola;2026;3;8335;5880;655;655;0;1800
Kungsladugårdsskolan F-6;3;Flicka;Grundskola;2026;4;20730;14690;1600;1600;0;4440
Kungsladugårdsskolan F-6;3;Pojke;Grundskola;2026;4;20830;14875;1430;1430;0;4525
Kungsladugårdsskolan F-6;3;Flicka;Anpassad grundskola;2026;4;895;460;0;0;0;435
Kungsladugårdsskolan F-6;3;Pojke;Anpassad grundskola;2026;4;1815;845;0;0;0;970
Kungsladugårdsskolan F-6;4;Pojke;Grundskola;2025;8;123540;105667;11553;10765;788;6320
Kungsladugårdsskolan F-6;4;Flicka;Grundskola;2025;8;115800;103266;6684;6415;269;5850
Kungsladugårdsskolan F-6;4;Pojke;Anpassad grundskola;2025;8;6900;4095;190;190;0;2615
Kungsladugårdsskolan F-6;4;Flicka;Grundskola;2025;9;250910;204100;25330;20390;4940;21480
Kungsladugårdsskolan F-6;4;Pojke;Grundskola;2025;9;267755;219803;24207;22875;1332;23745
Kungsladugårdsskolan F-6;4;Pojke;Anpassad grundskola;2025;9;16590;10760;950;950;0;4880
Kungsladugårdsskolan F-6;4;Pojke;Grundskola;2025;10;243175;199894;24941;23595;1346;18340
Kungsladugårdsskolan F-6;4;Flicka;Grundskola;2025;10;227430;192886;19414;14530;4884;15130
Kungsladugårdsskolan F-6;4;Pojke;Anpassad grundskola;2025;10;14780;9970;0;0;0;4810
Kungsladugårdsskolan F-6;4;Pojke;Anpassad grundskola;2025;11;16340;9650;800;800;0;5890
Kungsladugårdsskolan F-6;4;Flicka;Grundskola;2025;11;252120;210773;24252;17945;6307;17095
Kungsladugårdsskolan F-6;4;Pojke;Grundskola;2025;11;269420;229694;19206;17490;1716;20520
Kungsladugårdsskolan F-6;4;Flicka;Grundskola;2025;12;177665;150215;15550;11850;3700;11900
Kungsladugårdsskolan F-6;4;Pojke;Anpassad grundskola;2025;12;11670;3515;120;120;0;8035
Kungsladugårdsskolan F-6;4;Pojke;Grundskola;2025;12;190545;154296;17974;17345;629;18275
Kungsladugårdsskolan F-6;4;Pojke;Grundskola;2026;1;216715;174293;29797;28595;1202;12625
Kungsladugårdsskolan F-6;4;Flicka;Grundskola;2026;1;198305;171785;19615;19425;190;6905
Kungsladugårdsskolan F-6;4;Pojke;Anpassad grundskola;2026;1;13230;7865;985;930;55;4380
Kungsladugårdsskolan F-6;4;Flicka;Grundskola;2026;2;161615;137173;19052;18710;342;5390
Kungsladugårdsskolan F-6;4;Pojke;Grundskola;2026;2;177115;137927;29533;28240;1293;9655
Kungsladugårdsskolan F-6;4;Pojke;Anpassad grundskola;2026;2;11295;6860;1400;1160;240;3035
Kungsladugårdsskolan F-6;4;Pojke;Grundskola;2026;3;239900;199411;22304;21185;1119;18185
Kungsladugårdsskolan F-6;4;Pojke;Anpassad grundskola;2026;3;15320;6695;335;335;0;8290
Kungsladugårdsskolan F-6;4;Flicka;Grundskola;2026;3;223040;194895;17620;17180;440;10525
Kungsladugårdsskolan F-6;4;Pojke;Grundskola;2026;4;24945;21684;2571;2220;351;690
Kungsladugårdsskolan F-6;4;Pojke;Anpassad grundskola;2026;4;1560;350;245;245;0;965
Kungsladugårdsskolan F-6;4;Flicka;Grundskola;2026;4;23460;21718;1742;1585;157;0
Kungsladugårdsskolan F-6;5;Flicka;Anpassad grundskola;2025;8;2640;1365;0;0;0;1275
Kungsladugårdsskolan F-6;5;Pojke;Anpassad grundskola;2025;8;9260;4305;450;450;0;4505
Kungsladugårdsskolan F-6;5;Pojke;Grundskola;2025;8;134445;115285;9835;9335;500;9325
Kungsladugårdsskolan F-6;5;Flicka;Grundskola;2025;8;118450;98337;11518;11405;113;8595
Kungsladugårdsskolan F-6;5;Flicka;Anpassad grundskola;2025;9;5640;3925;0;0;0;1715
Kungsladugårdsskolan F-6;5;Pojke;Anpassad grundskola;2025;9;22395;14155;220;220;0;8020
Kungsladugårdsskolan F-6;5;Flicka;Grundskola;2025;9;253010;219902;24348;24045;303;8760
Kungsladugårdsskolan F-6;5;Pojke;Grundskola;2025;9;286550;253471;23764;23045;719;9315
Kungsladugårdsskolan F-6;5;Pojke;Anpassad grundskola;2025;10;20040;12660;1610;1610;0;5770
Kungsladugårdsskolan F-6;5;Pojke;Grundskola;2025;10;260805;231920;20860;19307;1553;8025
Kungsladugårdsskolan F-6;5;Flicka;Grundskola;2025;10;230420;198708;24057;23895;162;7655
Kungsladugårdsskolan F-6;5;Flicka;Anpassad grundskola;2025;10;5060;3135;945;460;485;980
Kungsladugårdsskolan F-6;5;Pojke;Anpassad grundskola;2025;11;22120;11585;675;675;0;9860
Kungsladugårdsskolan F-6;5;Flicka;Grundskola;2025;11;247475;211244;19811;19600;211;16420
Kungsladugårdsskolan F-6;5;Flicka;Anpassad grundskola;2025;11;5580;2555;775;755;20;2250
Kungsladugårdsskolan F-6;5;Pojke;Grundskola;2025;11;280245;242506;19454;18105;1349;18285
Kungsladugårdsskolan F-6;5;Flicka;Grundskola;2025;12;181365;153260;14265;13865;400;13840
Kungsladugårdsskolan F-6;5;Pojke;Grundskola;2025;12;205140;171126;19064;17645;1419;14950
Kungsladugårdsskolan F-6;5;Flicka;Anpassad grundskola;2025;12;3990;690;2070;2070;0;1230
Kungsladugårdsskolan F-6;5;Pojke;Anpassad grundskola;2025;12;15810;7005;490;490;0;8315
Kungsladugårdsskolan F-6;5;Flicka;Grundskola;2026;1;196015;161108;24282;24010;272;10625
Kungsladugårdsskolan F-6;5;Pojke;Grundskola;2026;1;232115;192953;25857;24990;867;13305
Kungsladugårdsskolan F-6;5;Pojke;Anpassad grundskola;2026;1;17800;11155;1310;1310;0;5335
Kungsladugårdsskolan F-6;5;Flicka;Anpassad grundskola;2026;1;4420;3420;120;120;0;880
Kungsladugårdsskolan F-6;5;Pojke;Grundskola;2026;2;191475;166533;16727;15520;1207;8215
Kungsladugårdsskolan F-6;5;Flicka;Grundskola;2026;2;161715;133745;20585;20145;440;7385
Kungsladugårdsskolan F-6;5;Pojke;Anpassad grundskola;2026;2;15445;10085;725;655;70;4635
Kungsladugårdsskolan F-6;5;Flicka;Anpassad grundskola;2026;2;3865;3050;50;50;0;765
Kungsladugårdsskolan F-6;5;Flicka;Anpassad grundskola;2026;3;5240;1855;420;420;0;2965
Kungsladugårdsskolan F-6;5;Pojke;Grundskola;2026;3;270905;226508;39002;37065;1937;5395
Kungsladugårdsskolan F-6;5;Flicka;Grundskola;2026;3;215925;190793;20497;19535;962;4635
Kungsladugårdsskolan F-6;5;Pojke;Anpassad grundskola;2026;3;20940;7675;785;765;20;12480
Kungsladugårdsskolan F-6;5;Pojke;Grundskola;2026;4;27580;24643;2102;2005;97;835
Kungsladugårdsskolan F-6;5;Flicka;Grundskola;2026;4;22335;19320;2425;2425;0;590
Kungsladugårdsskolan F-6;5;Pojke;Anpassad grundskola;2026;4;2080;560;0;0;0;1520
Kungsladugårdsskolan F-6;5;Flicka;Anpassad grundskola;2026;4;520;105;0;0;0;415
Kungsladugårdsskolan F-6;6;Pojke;Anpassad grundskola;2025;8;7200;5250;75;75;0;1875
Kungsladugårdsskolan F-6;6;Pojke;Grundskola;2025;8;96975;82605;6435;6125;310;7935
Kungsladugårdsskolan F-6;6;Flicka;Grundskola;2025;8;121080;102531;10614;10185;429;7935
Kungsladugårdsskolan F-6;6;Flicka;Anpassad grundskola;2025;8;7165;3695;140;140;0;3330
Kungsladugårdsskolan F-6;6;Flicka;Anpassad grundskola;2025;9;15620;10620;1140;1140;0;3860
Kungsladugårdsskolan F-6;6;Pojke;Anpassad grundskola;2025;9;15660;9165;3545;3545;0;2950
Kungsladugårdsskolan F-6;6;Pojke;Grundskola;2025;9;217340;182109;20351;19280;1071;14880
Kungsladugårdsskolan F-6;6;Flicka;Grundskola;2025;9;272165;227431;26064;23975;2089;18670
Kungsladugårdsskolan F-6;6;Pojke;Grundskola;2025;10;202730;158566;24389;23060;1329;19775
Kungsladugårdsskolan F-6;6;Pojke;Anpassad grundskola;2025;10;14080;9130;2000;2000;0;2950
Kungsladugårdsskolan F-6;6;Flicka;Anpassad grundskola;2025;10;14075;10890;525;525;0;2660
Kungsladugårdsskolan F-6;6;Flicka;Grundskola;2025;10;251050;204558;22252;20675;1577;24240
Kungsladugårdsskolan F-6;6;Flicka;Grundskola;2025;11;270705;215960;25895;24610;1285;28850
Kungsladugårdsskolan F-6;6;Flicka;Anpassad grundskola;2025;11;15570;9885;140;140;0;5545
Kungsladugårdsskolan F-6;6;Pojke;Grundskola;2025;11;220305;172736;20124;19005;1119;27445
Kungsladugårdsskolan F-6;6;Pojke;Anpassad grundskola;2025;11;15555;8910;2785;2785;0;3860
Kungsladugårdsskolan F-6;6;Flicka;Grundskola;2025;12;198125;166322;19613;18200;1413;12190
Kungsladugårdsskolan F-6;6;Pojke;Grundskola;2025;12;160405;133942;16213;14430;1783;10250
Kungsladugårdsskolan F-6;6;Pojke;Anpassad grundskola;2025;12;11115;5085;990;990;0;5040
Kungsladugårdsskolan F-6;6;Flicka;Anpassad grundskola;2025;12;11115;3925;770;770;0;6420
Kungsladugårdsskolan F-6;6;Flicka;Anpassad grundskola;2026;1;12495;7445;1775;1655;120;3275
Kungsladugårdsskolan F-6;6;Pojke;Anpassad grundskola;2026;1;12505;6815;2600;2600;0;3090
Kungsladugårdsskolan F-6;6;Flicka;Grundskola;2026;1;221455;171157;29848;28000;1848;20450
Kungsladugårdsskolan F-6;6;Pojke;Grundskola;2026;1;183170;134152;28978;27025;1953;20040
Kungsladugårdsskolan F-6;6;Pojke;Grundskola;2026;2;150335;121043;21367;19260;2107;7925
Kungsladugårdsskolan F-6;6;Flicka;Anpassad grundskola;2026;2;10765;5530;2645;2645;0;2590
Kungsladugårdsskolan F-6;6;Flicka;Grundskola;2026;2;180160;151916;19164;17102;2062;9080
Kungsladugårdsskolan F-6;6;Pojke;Anpassad grundskola;2026;2;10785;6300;2080;2080;0;2405
Kungsladugårdsskolan F-6;6;Flicka;Anpassad grundskola;2026;3;14635;7105;1380;1380;0;6150
Kungsladugårdsskolan F-6;6;Pojke;Anpassad grundskola;2026;3;14620;7555;995;995;0;6070
Kungsladugårdsskolan F-6;6;Flicka;Grundskola;2026;3;244925;211982;25103;22670;2433;7840
Kungsladugårdsskolan F-6;6;Pojke;Grundskola;2026;3;203560;170819;24861;22555;2306;7880
Kungsladugårdsskolan F-6;6;Pojke;Grundskola;2026;4;22130;18725;2680;2405;275;725
Kungsladugårdsskolan F-6;6;Flicka;Anpassad grundskola;2026;4;1505;680;0;0;0;825
Kungsladugårdsskolan F-6;6;Pojke;Anpassad grundskola;2026;4;1470;550;0;0;0;920
Kungsladugårdsskolan F-6;6;Flicka;Grundskola;2026;4;26715;20963;4517;3795;722;1235
Kvibergsnässkolan 1-9;1;Pojke;Anpassad grundskola;2026;3;2700;0;0;0;0;2700
Kvibergsnässkolan 1-9;1;Flicka;Anpassad grundskola;2026;3;2700;0;0;0;0;2700
Kvibergsnässkolan 1-9;1;Pojke;Anpassad grundskola;2026;4;1350;0;0;0;0;1350
Kvibergsnässkolan 1-9;1;Flicka;Anpassad grundskola;2026;4;1350;0;0;0;0;1350
Kvibergsnässkolan 1-9;2;Flicka;Anpassad grundskola;2026;3;2700;0;0;0;0;2700
Kvibergsnässkolan 1-9;2;Flicka;Anpassad grundskola;2026;4;540;0;0;0;0;540
Kvibergsnässkolan 1-9;3;Pojke;Anpassad grundskola;2026;3;5100;0;0;0;0;5100
Kvibergsnässkolan 1-9;3;Pojke;Anpassad grundskola;2026;4;1710;0;0;0;0;1710
Kvibergsnässkolan 1-9;4;Flicka;Anpassad grundskola;2026;3;2700;0;0;0;0;2700
Kvibergsnässkolan 1-9;4;Pojke;Anpassad grundskola;2026;3;5400;0;0;0;0;5400
Kvibergsnässkolan 1-9;4;Pojke;Anpassad grundskola;2026;4;2700;0;0;0;0;2700
Kvibergsnässkolan 1-9;4;Flicka;Anpassad grundskola;2026;4;1350;0;0;0;0;1350
Kvibergsnässkolan 1-9;6;Pojke;Anpassad grundskola;2026;3;8100;0;0;0;0;8100
Kvibergsnässkolan 1-9;6;Pojke;Anpassad grundskola;2026;4;4050;0;0;0;0;4050
Kvibergsnässkolan 1-9;7;Pojke;Anpassad grundskola;2026;3;7500;0;0;0;0;7500
Kvibergsnässkolan 1-9;7;Pojke;Anpassad grundskola;2026;4;3690;0;0;0;0;3690
Kvibergsnässkolan 1-9;8;Pojke;Anpassad grundskola;2026;3;2700;0;0;0;0;2700
Kvibergsnässkolan 1-9;8;Pojke;Anpassad grundskola;2026;4;1350;0;0;0;0;1350
Kvibergsnässkolan 1-9;9;Pojke;Anpassad grundskola;2026;3;2400;0;0;0;0;2400
Kvibergsnässkolan 1-9;9;Pojke;Anpassad grundskola;2026;4;1170;0;0;0;0;1170
Kvibergsskolan F-9;0;Flicka;Grundskola;2025;8;5800;0;0;0;0;5800
Kvibergsskolan F-9;0;Pojke;Grundskola;2025;8;5000;0;0;0;0;5000
Kvibergsskolan F-9;0;Pojke;Grundskola;2025;9;102750;12130;120;120;0;90500
Kvibergsskolan F-9;0;Flicka;Grundskola;2025;9;115080;13395;325;325;0;101360
Kvibergsskolan F-9;0;Flicka;Grundskola;2025;10;63000;49815;1545;1515;30;11640
Kvibergsskolan F-9;0;Pojke;Grundskola;2025;10;56250;43760;1930;1645;285;10560
Kvibergsskolan F-9;0;Flicka;Grundskola;2025;11;132300;113055;9665;9410;255;9580
Kvibergsskolan F-9;0;Pojke;Grundskola;2025;11;118125;105120;4295;4030;265;8710
Kvibergsskolan F-9;0;Pojke;Grundskola;2025;12;84375;55920;5940;5910;30;22515
Kvibergsskolan F-9;0;Flicka;Grundskola;2025;12;94500;66400;2735;2640;95;25365
Kvibergsskolan F-9;0;Flicka;Grundskola;2026;1;100125;83485;5265;5195;70;11375
Kvibergsskolan F-9;0;Pojke;Grundskola;2026;1;100125;82620;6280;6175;105;11225
Kvibergsskolan F-9;0;Pojke;Grundskola;2026;2;80250;66360;8340;8285;55;5550
Kvibergsskolan F-9;0;Flicka;Grundskola;2026;2;82715;69265;7660;6860;800;5790
Kvibergsskolan F-9;0;Flicka;Grundskola;2026;3;111150;91387;9113;8430;683;10650
Kvibergsskolan F-9;0;Pojke;Grundskola;2026;3;106875;91178;5917;5620;297;9780
Kvibergsskolan F-9;0;Flicka;Grundskola;2026;4;12210;9900;750;750;0;1560
Kvibergsskolan F-9;0;Pojke;Grundskola;2026;4;11250;8565;1185;1170;15;1500
Kvibergsskolan F-9;1;Flicka;Grundskola;2025;8;30100;19400;2300;2180;120;8400
Kvibergsskolan F-9;1;Pojke;Grundskola;2025;8;24725;15905;1735;1715;20;7085
Kvibergsskolan F-9;1;Pojke;Grundskola;2025;9;50025;42845;3360;3230;130;3820
Kvibergsskolan F-9;1;Flicka;Grundskola;2025;9;58365;50390;3175;3100;75;4800
Kvibergsskolan F-9;1;Pojke;Grundskola;2025;10;68715;62455;3050;2995;55;3210
Kvibergsskolan F-9;1;Flicka;Grundskola;2025;10;79435;71635;3845;3785;60;3955
Kvibergsskolan F-9;1;Flicka;Grundskola;2025;11;102240;91890;4590;4555;35;5760
Kvibergsskolan F-9;1;Pojke;Grundskola;2025;11;91130;81945;4145;4055;90;5040
Kvibergsskolan F-9;1;Pojke;Grundskola;2025;12;64560;46175;4190;4190;0;14195
Kvibergsskolan F-9;1;Flicka;Grundskola;2025;12;72420;52675;3275;3085;190;16470
Kvibergsskolan F-9;1;Pojke;Grundskola;2026;1;73415;50660;5965;5965;0;16790
Kvibergsskolan F-9;1;Flicka;Grundskola;2026;1;82160;57205;5375;5240;135;19580
Kvibergsskolan F-9;1;Pojke;Grundskola;2026;2;60755;44760;4030;3980;50;11965
Kvibergsskolan F-9;1;Flicka;Grundskola;2026;2;67830;50495;3475;3400;75;13860
Kvibergsskolan F-9;1;Pojke;Grundskola;2026;3;82940;49470;6230;5860;370;27240
Kvibergsskolan F-9;1;Flicka;Grundskola;2026;3;92700;57500;3680;3410;270;31520
Kvibergsskolan F-9;1;Pojke;Grundskola;2026;4;9095;6670;400;340;60;2025
Kvibergsskolan F-9;1;Flicka;Grundskola;2026;4;10210;7005;785;755;30;2420
Kvibergsskolan F-9;2;Flicka;Grundskola;2025;8;49930;43860;2100;2100;0;3970
Kvibergsskolan F-9;2;Pojke;Grundskola;2025;8;47390;39514;4326;4103;223;3550
Kvibergsskolan F-9;2;Flicka;Grundskola;2025;9;114910;101915;4755;4745;10;8240
Kvibergsskolan F-9;2;Pojke;Grundskola;2025;9;108135;96005;4870;4855;15;7260
Kvibergsskolan F-9;2;Flicka;Grundskola;2025;10;103575;87370;4625;4485;140;11580
Kvibergsskolan F-9;2;Pojke;Grundskola;2025;10;96420;81305;4945;4825;120;10170
Kvibergsskolan F-9;2;Pojke;Grundskola;2025;11;110020;91490;6730;6045;685;11800
Kvibergsskolan F-9;2;Flicka;Grundskola;2025;11;116620;97545;6795;6125;670;12280
Kvibergsskolan F-9;2;Pojke;Grundskola;2025;12;78900;65950;6650;6530;120;6300
Kvibergsskolan F-9;2;Flicka;Grundskola;2025;12;82890;71265;5045;4820;225;6580
Kvibergsskolan F-9;2;Flicka;Grundskola;2026;1;93430;78835;5700;5580;120;8895
Kvibergsskolan F-9;2;Pojke;Anpassad grundskola;2026;1;240;180;0;0;0;60
Kvibergsskolan F-9;2;Pojke;Grundskola;2026;1;88730;71330;8910;8790;120;8490
Kvibergsskolan F-9;2;Pojke;Grundskola;2026;2;73520;57950;4575;4455;120;10995
